cve_entidad,desc_entidad,cve_municipio,desc_municipio,id_indicador,indicador,año,valor,unidad_medida
11,Guanajuato,036,Santiago Maravatío,1002000005,Porcentaje de hombres de 15 a 29 años,1995,21.1,No especificada
11,Guanajuato,036,Santiago Maravatío,1002000005,Porcentaje de hombres de 15 a 29 años,2000,22.3,No especificada
11,Guanajuato,036,Santiago Maravatío,1002000005,Porcentaje de hombres de 15 a 29 años,2005,22.3,No especificada
11,Guanajuato,036,Santiago Maravatío,1002000005,Porcentaje de hombres de 15 a 29 años,2010,24.1,No especificada
11,Guanajuato,036,Santiago Maravatío,1002000005,Porcentaje de hombres de 15 a 29 años,2015,10.56565064,No especificada
11,Guanajuato,036,Santiago Maravatío,1002000005,Porcentaje de hombres de 15 a 29 años,2020,21.0935073004039,No especificada
11,Guanajuato,036,Santiago Maravatío,1002000006,Porcentaje de mujeres de 15 a 29 años,1995,29.6,No especificada
11,Guanajuato,036,Santiago Maravatío,1002000006,Porcentaje de mujeres de 15 a 29 años,2000,26.9,No especificada
11,Guanajuato,036,Santiago Maravatío,1002000006,Porcentaje de mujeres de 15 a 29 años,2005,26.4,No especificada
11,Guanajuato,036,Santiago Maravatío,1002000006,Porcentaje de mujeres de 15 a 29 años,2010,26.2,No especificada
11,Guanajuato,036,Santiago Maravatío,1002000006,Porcentaje de mujeres de 15 a 29 años,2015,12.55861665,No especificada
11,Guanajuato,036,Santiago Maravatío,1002000006,Porcentaje de mujeres de 15 a 29 años,2020,22.0886981402003,No especificada
11,Guanajuato,036,Santiago Maravatío,1002000007,Porcentaje de población de 60 y más años,1995,11.7,No especificada
11,Guanajuato,036,Santiago Maravatío,1002000007,Porcentaje de población de 60 y más años,2000,14.3,No especificada
11,Guanajuato,036,Santiago Maravatío,1002000007,Porcentaje de población de 60 y más años,2005,16.9,No especificada
11,Guanajuato,036,Santiago Maravatío,1002000007,Porcentaje de población de 60 y más años,2010,17.2,No especificada
11,Guanajuato,036,Santiago Maravatío,1002000007,Porcentaje de población de 60 y más años,2015,17.86342321,No especificada
11,Guanajuato,036,Santiago Maravatío,1002000007,Porcentaje de población de 60 y más años,2020,19.9731903485255,No especificada
11,Guanajuato,036,Santiago Maravatío,1002000008,Porcentaje de hombres de 60 y más años,1995,12.9,No especificada
11,Guanajuato,036,Santiago Maravatío,1002000008,Porcentaje de hombres de 60 y más años,2000,16.1,No especificada
11,Guanajuato,036,Santiago Maravatío,1002000008,Porcentaje de hombres de 60 y más años,2005,18.4,No especificada
11,Guanajuato,036,Santiago Maravatío,1002000008,Porcentaje de hombres de 60 y más años,2010,17.5,No especificada
11,Guanajuato,036,Santiago Maravatío,1002000008,Porcentaje de hombres de 60 y más años,2015,8.675263775,No especificada
11,Guanajuato,036,Santiago Maravatío,1002000008,Porcentaje de hombres de 60 y más años,2020,20.0372786579683,No especificada
11,Guanajuato,036,Santiago Maravatío,1002000009,Porcentaje de mujeres de 60 y más años,1995,10.7,No especificada
11,Guanajuato,036,Santiago Maravatío,1002000009,Porcentaje de mujeres de 60 y más años,2000,12.9,No especificada
11,Guanajuato,036,Santiago Maravatío,1002000009,Porcentaje de mujeres de 60 y más años,2005,15.7,No especificada
11,Guanajuato,036,Santiago Maravatío,1002000009,Porcentaje de mujeres de 60 y más años,2010,16.9,No especificada
11,Guanajuato,036,Santiago Maravatío,1002000009,Porcentaje de mujeres de 60 y más años,2015,9.188159437,No especificada
11,Guanajuato,036,Santiago Maravatío,1002000009,Porcentaje de mujeres de 60 y más años,2020,19.9141630901288,No especificada
11,Guanajuato,036,Santiago Maravatío,1002000010,Edad mediana,1995,ND,Años
11,Guanajuato,036,Santiago Maravatío,1002000010,Edad mediana,2000,23,Años
11,Guanajuato,036,Santiago Maravatío,1002000010,Edad mediana,2005,27,Años
11,Guanajuato,036,Santiago Maravatío,1002000010,Edad mediana,2010,29,Años
11,Guanajuato,036,Santiago Maravatío,1002000010,Edad mediana,2015,31.12234,Años
11,Guanajuato,036,Santiago Maravatío,1002000010,Edad mediana,2020,34,Años
11,Guanajuato,036,Santiago Maravatío,1002000011,Edad mediana hombres,1995,ND,Años
11,Guanajuato,036,Santiago Maravatío,1002000011,Edad mediana hombres,2000,23,Años
11,Guanajuato,036,Santiago Maravatío,1002000011,Edad mediana hombres,2005,27,Años
11,Guanajuato,036,Santiago Maravatío,1002000011,Edad mediana hombres,2010,29,Años
11,Guanajuato,036,Santiago Maravatío,1002000011,Edad mediana hombres,2020,33,Años
11,Guanajuato,036,Santiago Maravatío,1002000012,Edad mediana mujeres,1995,ND,Años
11,Guanajuato,036,Santiago Maravatío,1002000012,Edad mediana mujeres,2000,24,Años
11,Guanajuato,036,Santiago Maravatío,1002000012,Edad mediana mujeres,2005,28,Años
11,Guanajuato,036,Santiago Maravatío,1002000012,Edad mediana mujeres,2010,29,Años
11,Guanajuato,036,Santiago Maravatío,1002000012,Edad mediana mujeres,2020,34,Años
11,Guanajuato,036,Santiago Maravatío,1002000014,Población en hogares censales,1995,ND,Personas
11,Guanajuato,036,Santiago Maravatío,1002000014,Población en hogares censales,2000,7083,Personas
11,Guanajuato,036,Santiago Maravatío,1002000014,Población en hogares censales,2005,6359,Personas
11,Guanajuato,036,Santiago Maravatío,1002000014,Población en hogares censales,2010,6660,Personas
11,Guanajuato,036,Santiago Maravatío,1002000014,Población en hogares censales,2020,6711,Personas
11,Guanajuato,036,Santiago Maravatío,1002000015,Población en hogares familiares,1995,ND,Personas
11,Guanajuato,036,Santiago Maravatío,1002000015,Población en hogares familiares,2000,6942,Personas
11,Guanajuato,036,Santiago Maravatío,1002000015,Población en hogares familiares,2005,6169,Personas
11,Guanajuato,036,Santiago Maravatío,1002000015,Población en hogares familiares,2010,6431,Personas
11,Guanajuato,036,Santiago Maravatío,1002000015,Población en hogares familiares,2020,6422,Personas
11,Guanajuato,036,Santiago Maravatío,1002000016,Población en hogares no familiares,1995,ND,Personas
11,Guanajuato,036,Santiago Maravatío,1002000016,Población en hogares no familiares,2000,139,Personas
11,Guanajuato,036,Santiago Maravatío,1002000016,Población en hogares no familiares,2005,187,Personas
11,Guanajuato,036,Santiago Maravatío,1002000016,Población en hogares no familiares,2010,223,Personas
11,Guanajuato,036,Santiago Maravatío,1002000016,Población en hogares no familiares,2020,289,Personas
11,Guanajuato,036,Santiago Maravatío,1002000018,Hogares censales,1995,ND,Hogares censales
11,Guanajuato,036,Santiago Maravatío,1002000018,Hogares censales,2000,1686,Hogares censales
11,Guanajuato,036,Santiago Maravatío,1002000018,Hogares censales,2005,1662,Hogares censales
11,Guanajuato,036,Santiago Maravatío,1002000018,Hogares censales,2010,1817,Hogares censales
11,Guanajuato,036,Santiago Maravatío,1002000018,Hogares censales,2020,2002,Hogares censales
11,Guanajuato,036,Santiago Maravatío,1002000019,Hogares con jefatura masculina,1995,ND,Hogares
11,Guanajuato,036,Santiago Maravatío,1002000019,Hogares con jefatura masculina,2000,1308,Hogares
11,Guanajuato,036,Santiago Maravatío,1002000019,Hogares con jefatura masculina,2005,1169,Hogares
11,Guanajuato,036,Santiago Maravatío,1002000019,Hogares con jefatura masculina,2010,1271,Hogares
11,Guanajuato,036,Santiago Maravatío,1002000019,Hogares con jefatura masculina,2020,1388,Hogares
11,Guanajuato,036,Santiago Maravatío,1002000020,Hogares con jefatura femenina,1995,ND,Hogares
11,Guanajuato,036,Santiago Maravatío,1002000020,Hogares con jefatura femenina,2000,378,Hogares
11,Guanajuato,036,Santiago Maravatío,1002000020,Hogares con jefatura femenina,2005,493,Hogares
11,Guanajuato,036,Santiago Maravatío,1002000020,Hogares con jefatura femenina,2010,546,Hogares
11,Guanajuato,036,Santiago Maravatío,1002000020,Hogares con jefatura femenina,2020,614,Hogares
11,Guanajuato,036,Santiago Maravatío,1002000021,Tamaño promedio de los hogares censales,1995,ND,Personas
11,Guanajuato,036,Santiago Maravatío,1002000021,Tamaño promedio de los hogares censales,2000,4.2,Personas
11,Guanajuato,036,Santiago Maravatío,1002000021,Tamaño promedio de los hogares censales,2005,3.83,Personas
11,Guanajuato,036,Santiago Maravatío,1002000021,Tamaño promedio de los hogares censales,2010,3.67,Personas
11,Guanajuato,036,Santiago Maravatío,1002000021,Tamaño promedio de los hogares censales,2020,3.35214785214785,Personas
11,Guanajuato,036,Santiago Maravatío,1002000022,Tamaño promedio de los hogares con jefe hombre,1995,ND,Personas
11,Guanajuato,036,Santiago Maravatío,1002000022,Tamaño promedio de los hogares con jefe hombre,2000,4.48,Personas
11,Guanajuato,036,Santiago Maravatío,1002000022,Tamaño promedio de los hogares con jefe hombre,2005,4.05,Personas
11,Guanajuato,036,Santiago Maravatío,1002000022,Tamaño promedio de los hogares con jefe hombre,2010,3.88,Personas
11,Guanajuato,036,Santiago Maravatío,1002000022,Tamaño promedio de los hogares con jefe hombre,2020,3.53746397694524,Personas
11,Guanajuato,036,Santiago Maravatío,1002000023,Tamaño promedio de los hogares con jefe mujer,1995,ND,Personas
11,Guanajuato,036,Santiago Maravatío,1002000023,Tamaño promedio de los hogares con jefe mujer,2000,3.23,Personas
11,Guanajuato,036,Santiago Maravatío,1002000023,Tamaño promedio de los hogares con jefe mujer,2005,3.31,Personas
11,Guanajuato,036,Santiago Maravatío,1002000023,Tamaño promedio de los hogares con jefe mujer,2010,3.16,Personas
11,Guanajuato,036,Santiago Maravatío,1002000023,Tamaño promedio de los hogares con jefe mujer,2020,2.93322475570033,Personas
11,Guanajuato,036,Santiago Maravatío,1002000024,Relación hombres-mujeres,1995,85.2,Hombres por cada 100 mujeres
11,Guanajuato,036,Santiago Maravatío,1002000024,Relación hombres-mujeres,2000,85.07,Hombres por cada 100 mujeres
11,Guanajuato,036,Santiago Maravatío,1002000024,Relación hombres-mujeres,2005,82.44,Hombres por cada 100 mujeres
11,Guanajuato,036,Santiago Maravatío,1002000024,Relación hombres-mujeres,2010,87.41,Hombres por cada 100 mujeres
11,Guanajuato,036,Santiago Maravatío,1002000024,Relación hombres-mujeres,2015,91.41655,Hombres por cada 100 mujeres
11,Guanajuato,036,Santiago Maravatío,1002000024,Relación hombres-mujeres,2020,92.1030042918455,Hombres por cada 100 mujeres
11,Guanajuato,036,Santiago Maravatío,1002000041,Porcentaje de personas de 15 años y más alfabetas,2000,80.9503695881732,Porcentaje
11,Guanajuato,036,Santiago Maravatío,1002000041,Porcentaje de personas de 15 años y más alfabetas,2010,82.85,Porcentaje
11,Guanajuato,036,Santiago Maravatío,1002000041,Porcentaje de personas de 15 años y más alfabetas,2015,86.3777089783281,Porcentaje
11,Guanajuato,036,Santiago Maravatío,1002000041,Porcentaje de personas de 15 años y más alfabetas,2020,89.6445725264169,Porcentaje
11,Guanajuato,036,Santiago Maravatío,1002000050,Tasa de alfabetización de las personas de 15 a 24 años,2000,97.3,Tasa
11,Guanajuato,036,Santiago Maravatío,1002000050,Tasa de alfabetización de las personas de 15 a 24 años,2010,98.11166,Tasa
11,Guanajuato,036,Santiago Maravatío,1002000050,Tasa de alfabetización de las personas de 15 a 24 años,2020,99.0059642147117,Tasa
11,Guanajuato,036,Santiago Maravatío,1002000055,Población de edad no especificada,2020,0,Personas
11,Guanajuato,036,Santiago Maravatío,1002000056,Población de edad no especificada. Hombres,2020,0,Personas
11,Guanajuato,036,Santiago Maravatío,1002000057,Población de edad no especificada. Mujeres,2020,0,Personas
11,Guanajuato,036,Santiago Maravatío,1002000058,Población de 0 a 4 años,2020,507,Personas
11,Guanajuato,036,Santiago Maravatío,1002000059,Población de 0 a 4 años. Hombres,2020,267,Personas
11,Guanajuato,036,Santiago Maravatío,1002000060,Población de 0 a 4 años. Mujeres,2020,240,Personas
11,Guanajuato,036,Santiago Maravatío,1002000061,Población de 10 a 14 años,2020,466,Personas
11,Guanajuato,036,Santiago Maravatío,1002000062,Población de 10 a 14 años. Hombres,2020,220,Personas
11,Guanajuato,036,Santiago Maravatío,1002000063,Población de 10 a 14 años. Mujeres,2020,246,Personas
11,Guanajuato,036,Santiago Maravatío,1002000064,Población de 100 años y más,2020,3,Personas
11,Guanajuato,036,Santiago Maravatío,1002000065,Población de 100 años y más. Hombres,2020,0,Personas
11,Guanajuato,036,Santiago Maravatío,1002000066,Población de 100 años y más. Mujeres,2020,3,Personas
11,Guanajuato,036,Santiago Maravatío,1002000067,Población de 15 a 19 años,2020,505,Personas
11,Guanajuato,036,Santiago Maravatío,1002000068,Población de 15 a 19 años. Hombres,2020,252,Personas
11,Guanajuato,036,Santiago Maravatío,1002000069,Población de 15 a 19 años. Mujeres,2020,253,Personas
11,Guanajuato,036,Santiago Maravatío,1002000070,Población de 20 a 24 años,2020,501,Personas
11,Guanajuato,036,Santiago Maravatío,1002000071,Población de 20 a 24 años. Hombres,2020,225,Personas
11,Guanajuato,036,Santiago Maravatío,1002000072,Población de 20 a 24 años. Mujeres,2020,276,Personas
11,Guanajuato,036,Santiago Maravatío,1002000073,Población de 25 a 29 años,2020,445,Personas
11,Guanajuato,036,Santiago Maravatío,1002000074,Población de 25 a 29 años. Hombres,2020,202,Personas
11,Guanajuato,036,Santiago Maravatío,1002000075,Población de 25 a 29 años. Mujeres,2020,243,Personas
11,Guanajuato,036,Santiago Maravatío,1002000076,Población de 30 a 34 años,2020,484,Personas
11,Guanajuato,036,Santiago Maravatío,1002000077,Población de 30 a 34 años. Hombres,2020,219,Personas
11,Guanajuato,036,Santiago Maravatío,1002000078,Población de 30 a 34 años. Mujeres,2020,265,Personas
11,Guanajuato,036,Santiago Maravatío,1002000079,Población de 35 a 39 años,2020,448,Personas
11,Guanajuato,036,Santiago Maravatío,1002000080,Población de 35 a 39 años. Hombres,2020,215,Personas
11,Guanajuato,036,Santiago Maravatío,1002000081,Población de 35 a 39 años. Mujeres,2020,233,Personas
11,Guanajuato,036,Santiago Maravatío,1002000082,Población de 40 a 44 años,2020,422,Personas
11,Guanajuato,036,Santiago Maravatío,1002000083,Población de 40 a 44 años. Hombres,2020,201,Personas
11,Guanajuato,036,Santiago Maravatío,1002000084,Población de 40 a 44 años. Mujeres,2020,221,Personas
11,Guanajuato,036,Santiago Maravatío,1002000085,Población de 45 a 49 años,2020,359,Personas
11,Guanajuato,036,Santiago Maravatío,1002000086,Población de 45 a 49 años. Hombres,2020,176,Personas
11,Guanajuato,036,Santiago Maravatío,1002000087,Población de 45 a 49 años. Mujeres,2020,183,Personas
11,Guanajuato,036,Santiago Maravatío,1002000088,Población de 5 a 9 años,2020,536,Personas
11,Guanajuato,036,Santiago Maravatío,1002000089,Población de 5 a 9 años. Hombres,2020,298,Personas
11,Guanajuato,036,Santiago Maravatío,1002000090,Población de 5 a 9 años. Mujeres,2020,238,Personas
11,Guanajuato,036,Santiago Maravatío,1002000091,Población de 50 a 54 años,2020,333,Personas
11,Guanajuato,036,Santiago Maravatío,1002000092,Población de 50 a 54 años. Hombres,2020,138,Personas
11,Guanajuato,036,Santiago Maravatío,1002000093,Población de 50 a 54 años. Mujeres,2020,195,Personas
11,Guanajuato,036,Santiago Maravatío,1002000094,Población de 55 a 59 años,2020,367,Personas
11,Guanajuato,036,Santiago Maravatío,1002000095,Población de 55 a 59 años. Hombres,2020,161,Número de personas
11,Guanajuato,036,Santiago Maravatío,1002000096,Población de 55 a 59 años. Mujeres,2020,206,Número de personas
11,Guanajuato,036,Santiago Maravatío,1002000097,Población de 60 a 64 años,2020,324,Personas
11,Guanajuato,036,Santiago Maravatío,1002000098,Población de 60 a 64 años. Hombres,2020,147,Número de personas
11,Guanajuato,036,Santiago Maravatío,1002000099,Población de 60 a 64 años. Mujeres,2020,177,Número de personas
11,Guanajuato,036,Santiago Maravatío,1002000100,Población de 65 a 69 años,2020,292,Personas
11,Guanajuato,036,Santiago Maravatío,1002000101,Población de 65 a 69 años. Hombres,2020,149,Número de personas
11,Guanajuato,036,Santiago Maravatío,1002000102,Población de 65 a 69 años. Mujeres,2020,143,Número de personas
11,Guanajuato,036,Santiago Maravatío,1002000103,Población de 70 a 74 años,2020,233,Personas
11,Guanajuato,036,Santiago Maravatío,1002000104,Población de 70 a 74 años. Hombres,2020,108,Número de personas
11,Guanajuato,036,Santiago Maravatío,1002000105,Población de 70 a 74 años. Mujeres,2020,125,Número de personas
11,Guanajuato,036,Santiago Maravatío,1002000106,Población de 75 a 79 años,2020,187,Personas
11,Guanajuato,036,Santiago Maravatío,1002000107,Población de 75 a 79 años. Hombres,2020,82,Número de personas
11,Guanajuato,036,Santiago Maravatío,1002000108,Población de 75 a 79 años. Mujeres,2020,105,Número de personas
11,Guanajuato,036,Santiago Maravatío,1002000109,Población de 80 a 84 años,2020,155,Personas
11,Guanajuato,036,Santiago Maravatío,1002000110,Población de 80 a 84 años. Hombres,2020,77,Número de personas
11,Guanajuato,036,Santiago Maravatío,1002000111,Población de 80 a 84 años. Mujeres,2020,78,Número de personas
11,Guanajuato,036,Santiago Maravatío,1002000112,Población de 85 a 89 años,2020,95,Personas
11,Guanajuato,036,Santiago Maravatío,1002000113,Población de 85 a 89 años. Hombres,2020,53,Número de personas
11,Guanajuato,036,Santiago Maravatío,1002000114,Población de 85 a 89 años. Mujeres,2020,42,Número de personas
11,Guanajuato,036,Santiago Maravatío,1002000115,Población de 90 a 94 años,2020,38,Personas
11,Guanajuato,036,Santiago Maravatío,1002000116,Población de 90 a 94 años. Hombres,2020,20,Número de personas
11,Guanajuato,036,Santiago Maravatío,1002000117,Población de 90 a 94 años. Mujeres,2020,18,Número de personas
11,Guanajuato,036,Santiago Maravatío,1002000118,Población de 95 a 99 años,2020,14,Personas
11,Guanajuato,036,Santiago Maravatío,1002000119,Población de 95 a 99 años. Hombres,2020,9,Número de personas
11,Guanajuato,036,Santiago Maravatío,1002000120,Población de 95 a 99 años. Mujeres,2020,5,Número de personas
11,Guanajuato,036,Santiago Maravatío,1002000127,Relación de dependencia,2015,60.334275,Porcentaje
11,Guanajuato,036,Santiago Maravatío,1002000127,Relación de dependencia,2020,60.3151862464183,Porcentaje
11,Guanajuato,036,Santiago Maravatío,1003000001,Total de viviendas particulares habitadas,1995,1632,Viviendas
11,Guanajuato,036,Santiago Maravatío,1003000001,Total de viviendas particulares habitadas,2000,1639,Viviendas
11,Guanajuato,036,Santiago Maravatío,1003000001,Total de viviendas particulares habitadas,2005,1617,Viviendas
11,Guanajuato,036,Santiago Maravatío,1003000001,Total de viviendas particulares habitadas,2010,1820,Viviendas
11,Guanajuato,036,Santiago Maravatío,1003000001,Total de viviendas particulares habitadas,2015,2006,Viviendas
11,Guanajuato,036,Santiago Maravatío,1003000001,Total de viviendas particulares habitadas,2020,2002,Viviendas
11,Guanajuato,036,Santiago Maravatío,1003000011,Viviendas particulares habitadas,1995,1632,Número de Viviendas
11,Guanajuato,036,Santiago Maravatío,1003000011,Viviendas particulares habitadas,2000,1621,Número de Viviendas
11,Guanajuato,036,Santiago Maravatío,1003000011,Viviendas particulares habitadas,2005,1615,Número de Viviendas
11,Guanajuato,036,Santiago Maravatío,1003000011,Viviendas particulares habitadas,2010,1817,Número de Viviendas
11,Guanajuato,036,Santiago Maravatío,1003000011,Viviendas particulares habitadas,2020,2001,Número de Viviendas
11,Guanajuato,036,Santiago Maravatío,1003000015,Promedio de ocupantes en viviendas particulares habitadas,1995,4.9,Promedio
11,Guanajuato,036,Santiago Maravatío,1003000015,Promedio de ocupantes en viviendas particulares habitadas,2000,4.4,Promedio
11,Guanajuato,036,Santiago Maravatío,1003000015,Promedio de ocupantes en viviendas particulares habitadas,2005,3.9,Promedio
11,Guanajuato,036,Santiago Maravatío,1003000015,Promedio de ocupantes en viviendas particulares habitadas,2010,3.67,Promedio
11,Guanajuato,036,Santiago Maravatío,1003000015,Promedio de ocupantes en viviendas particulares habitadas,2015,3.4017946,Promedio
11,Guanajuato,036,Santiago Maravatío,1003000015,Promedio de ocupantes en viviendas particulares habitadas,2020,3.3551775887944,Promedio
11,Guanajuato,036,Santiago Maravatío,1003000017,Viviendas particulares habitadas que disponen de energía eléctrica,1995,1595,Viviendas
11,Guanajuato,036,Santiago Maravatío,1003000017,Viviendas particulares habitadas que disponen de energía eléctrica,2000,1586,Viviendas
11,Guanajuato,036,Santiago Maravatío,1003000017,Viviendas particulares habitadas que disponen de energía eléctrica,2005,1594,Viviendas
11,Guanajuato,036,Santiago Maravatío,1003000017,Viviendas particulares habitadas que disponen de energía eléctrica,2010,1798,Viviendas
11,Guanajuato,036,Santiago Maravatío,1003000017,Viviendas particulares habitadas que disponen de energía eléctrica,2020,1995,Viviendas
11,Guanajuato,036,Santiago Maravatío,1003000018,Viviendas particulares habitadas que disponen de agua de la red pública en el ámbito de la vivienda,1995,1512,Viviendas
11,Guanajuato,036,Santiago Maravatío,1003000018,Viviendas particulares habitadas que disponen de agua de la red pública en el ámbito de la vivienda,2000,1584,Viviendas
11,Guanajuato,036,Santiago Maravatío,1003000018,Viviendas particulares habitadas que disponen de agua de la red pública en el ámbito de la vivienda,2005,1596,Viviendas
11,Guanajuato,036,Santiago Maravatío,1003000018,Viviendas particulares habitadas que disponen de agua de la red pública en el ámbito de la vivienda,2010,1791,Viviendas
11,Guanajuato,036,Santiago Maravatío,1003000018,Viviendas particulares habitadas que disponen de agua de la red pública en el ámbito de la vivienda,2020,1990,Viviendas
11,Guanajuato,036,Santiago Maravatío,1003000019,Viviendas particulares habitadas que disponen de drenaje,1995,1034,Viviendas
11,Guanajuato,036,Santiago Maravatío,1003000019,Viviendas particulares habitadas que disponen de drenaje,2000,1192,Viviendas
11,Guanajuato,036,Santiago Maravatío,1003000019,Viviendas particulares habitadas que disponen de drenaje,2005,1333,Viviendas
11,Guanajuato,036,Santiago Maravatío,1003000019,Viviendas particulares habitadas que disponen de drenaje,2010,1663,Viviendas
11,Guanajuato,036,Santiago Maravatío,1003000019,Viviendas particulares habitadas que disponen de drenaje,2020,1969,Viviendas
11,Guanajuato,036,Santiago Maravatío,1003000020,Viviendas particulares habitadas que disponen de excusado o sanitario,1995,ND,Viviendas
11,Guanajuato,036,Santiago Maravatío,1003000020,Viviendas particulares habitadas que disponen de excusado o sanitario,2000,1240,Viviendas
11,Guanajuato,036,Santiago Maravatío,1003000020,Viviendas particulares habitadas que disponen de excusado o sanitario,2005,1418,Viviendas
11,Guanajuato,036,Santiago Maravatío,1003000020,Viviendas particulares habitadas que disponen de excusado o sanitario,2010,1699,Viviendas
11,Guanajuato,036,Santiago Maravatío,1003000020,Viviendas particulares habitadas que disponen de excusado o sanitario,2020,1965,Viviendas
11,Guanajuato,036,Santiago Maravatío,1003000023,Viviendas particulares habitadas que disponen de lavadora,1995,ND,Viviendas
11,Guanajuato,036,Santiago Maravatío,1003000023,Viviendas particulares habitadas que disponen de lavadora,2000,830,Viviendas
11,Guanajuato,036,Santiago Maravatío,1003000023,Viviendas particulares habitadas que disponen de lavadora,2005,1091,Viviendas
11,Guanajuato,036,Santiago Maravatío,1003000023,Viviendas particulares habitadas que disponen de lavadora,2010,1320,Viviendas
11,Guanajuato,036,Santiago Maravatío,1003000023,Viviendas particulares habitadas que disponen de lavadora,2020,1690,Viviendas
11,Guanajuato,036,Santiago Maravatío,1003000024,Viviendas particulares habitadas que disponen de computadora,1995,ND,Viviendas
11,Guanajuato,036,Santiago Maravatío,1003000024,Viviendas particulares habitadas que disponen de computadora,2000,27,Viviendas
11,Guanajuato,036,Santiago Maravatío,1003000024,Viviendas particulares habitadas que disponen de computadora,2005,131,Viviendas
11,Guanajuato,036,Santiago Maravatío,1003000024,Viviendas particulares habitadas que disponen de computadora,2010,247,Viviendas
11,Guanajuato,036,Santiago Maravatío,1003000024,Viviendas particulares habitadas que disponen de computadora,2020,475,Viviendas
11,Guanajuato,036,Santiago Maravatío,1004000001,Población derechohabiente a servicios de salud,2000,650,Personas
11,Guanajuato,036,Santiago Maravatío,1004000001,Población derechohabiente a servicios de salud,2005,762,Personas
11,Guanajuato,036,Santiago Maravatío,1004000001,Población derechohabiente a servicios de salud,2010,5308,Personas
11,Guanajuato,036,Santiago Maravatío,1004000001,Población derechohabiente a servicios de salud,2020,5783,Personas
11,Guanajuato,036,Santiago Maravatío,1005000012,Población de 5 años y más que asiste a la escuela,1995,ND,Personas
11,Guanajuato,036,Santiago Maravatío,1005000012,Población de 5 años y más que asiste a la escuela,2000,1888,Personas
11,Guanajuato,036,Santiago Maravatío,1005000012,Población de 5 años y más que asiste a la escuela,2005,1609,Personas
11,Guanajuato,036,Santiago Maravatío,1005000012,Población de 5 años y más que asiste a la escuela,2010,1576,Personas
11,Guanajuato,036,Santiago Maravatío,1005000012,Población de 5 años y más que asiste a la escuela,2020,1404,Personas
11,Guanajuato,036,Santiago Maravatío,1005000038,Grado promedio de escolaridad de la población de 15 y más años,1995,ND,Años de escolaridad
11,Guanajuato,036,Santiago Maravatío,1005000038,Grado promedio de escolaridad de la población de 15 y más años,2000,4.7,Años de escolaridad
11,Guanajuato,036,Santiago Maravatío,1005000038,Grado promedio de escolaridad de la población de 15 y más años,2005,5.3,Años de escolaridad
11,Guanajuato,036,Santiago Maravatío,1005000038,Grado promedio de escolaridad de la población de 15 y más años,2010,6.12,Años de escolaridad
11,Guanajuato,036,Santiago Maravatío,1005000038,Grado promedio de escolaridad de la población de 15 y más años,2015,6.7446226,Años de escolaridad
11,Guanajuato,036,Santiago Maravatío,1005000038,Grado promedio de escolaridad de la población de 15 y más años,2020,7.53810623556582,Años de escolaridad
11,Guanajuato,036,Santiago Maravatío,1005000039,Población de 5 años y más hablante de lengua indígena,1995,5,Personas
11,Guanajuato,036,Santiago Maravatío,1005000039,Población de 5 años y más hablante de lengua indígena,2000,18,Personas
11,Guanajuato,036,Santiago Maravatío,1005000039,Población de 5 años y más hablante de lengua indígena,2005,20,Personas
11,Guanajuato,036,Santiago Maravatío,1005000039,Población de 5 años y más hablante de lengua indígena,2010,4,Personas
11,Guanajuato,036,Santiago Maravatío,1005000039,Población de 5 años y más hablante de lengua indígena,2020,3,Personas
11,Guanajuato,036,Santiago Maravatío,3104003001,Porcentaje de población inmigrante (migración reciente),2020,1.73970129656983,Porcentaje
11,Guanajuato,036,Santiago Maravatío,3105001001,Densidad de población,2015,81.611784,Habitantes por kilómetro cuadrado
11,Guanajuato,036,Santiago Maravatío,3105001001,Densidad de población,2020,80.2962537577703,Habitantes por kilómetro cuadrado
11,Guanajuato,036,Santiago Maravatío,3105004001,Porcentaje de población en localidades de menos de 2 500 habitantes,2020,40.9294012511171,Porcentaje
11,Guanajuato,036,Santiago Maravatío,3114004001,Porcentaje de viviendas con piso de tierra,2015,1.2980529,Porcentaje
11,Guanajuato,036,Santiago Maravatío,3114004001,Porcentaje de viviendas con piso de tierra,2020,0.95047523761881,Porcentaje
11,Guanajuato,036,Santiago Maravatío,3114006001,Porcentaje de viviendas con electricidad,2015,99.350974,Porcentaje
11,Guanajuato,036,Santiago Maravatío,3114006001,Porcentaje de viviendas con electricidad,2020,99.799899949975,Porcentaje
11,Guanajuato,036,Santiago Maravatío,6200031290,Porcentaje de viviendas particulares habitadas con disponibilidad de drenaje,2020,98.4992496248124,Porcentaje
11,Guanajuato,036,Santiago Maravatío,6200031291,Porcentaje de viviendas particulares habitadas con disponibilidad de excusado,2020,98.2991495747874,Porcentaje
11,Guanajuato,036,Santiago Maravatío,6200108938,Porcentaje de viviendas con techos de materiales resistentes,2020,77.7667493796526,Porcentaje de viviendas
11,Guanajuato,036,Santiago Maravatío,6200205238,Población de 8 a 14 años que sabe leer y escribir,2020,674,Personas
11,Guanajuato,036,Santiago Maravatío,6200205244,Viviendas que son cuarto de azotea,2020,0,Viviendas
11,Guanajuato,036,Santiago Maravatío,6200205245,Viviendas móviles,2020,0,Viviendas
11,Guanajuato,036,Santiago Maravatío,6200205246,Viviendas que son departamento en edificio o vivienda en vecindad,2020,0,Viviendas
